tipo_documento;;documento;;nombre_completo;;caracterizacion
RC;;2017459235;;Alicia Bonilla;;INHABILITAR
NUIP;;2005359893;;Marcela Ortiz;;EMBARGAR
TI;;2088933393;;Rodrigo Lara;;EMBARGAR
TI;;2067862932;;Lorena Castillo;;EMBARGAR
NUIP;;2089605560;;Diego Gallego;;INHABILITAR
NUIP;;2091339979;;Violeta Lopez;;INHABILITAR
TI;;2068330055;;Cesar Giraldo;;EMBARGAR
NUIP;;2046921850;;Jorge Castaño;;EMBARGAR
CE;;2015983313;;Javier Zapata;;EMBARGAR
RC;;2085949861;;Pedro Bautista;;INHABILITAR
NUIP;;2025241950;;Gabriel Prieto;;INHABILITAR
NUIP;;2053780481;;Carlos Cano;;INHABILITAR
TI;;2098151510;;Silvia Rivera;;INHABILITAR
RC;;2041151268;;Violeta Bonilla;;EMBARGAR
CC;;2011896989;;Gabriela Montoya;;INHABILITAR
CE;;2089053240;;Luisa Arango;;EMBARGAR
CE;;2064628418;;Sandra Paredes;;INHABILITAR
CE;;2057484161;;Ricardo Vega;;EMBARGAR
RC;;2057096189;;Miguel Rios;;EMBARGAR
TI;;2078569910;;Liliana Salazar;;INHABILITAR
RC;;2099537659;;Gloria Diaz;;INHABILITAR
CC;;2060352446;;Felipe Lopez;;INHABILITAR
CE;;2079240563;;Paula Diaz;;EMBARGAR
TI;;2066305920;;Lucrecia Castro;;INHABILITAR
CE;;2099731901;;Andres Giraldo;;EMBARGAR
CE;;2029499199;;Fernando Ramirez;;EMBARGAR
NUIP;;2079787178;;Jose Vega;;INHABILITAR
TI;;2038752822;;Luis Prieto;;EMBARGAR
TI;;2023425077;;Ana Franco;;EMBARGAR
TI;;2063840783;;Nathalia Ruiz;;INHABILITAR
CC;;2002866499;;Paula Jimenez;;INHABILITAR
RC;;2032381152;;Alicia Ramirez;;EMBARGAR
TI;;2057376973;;Eduardo Acosta;;INHABILITAR
CC;;2027379725;;Juan Quiroz;;EMBARGAR
CC;;2085527967;;Teresa Rivera;;EMBARGAR
TI;;2052581762;;Raquel Martinez;;INHABILITAR
RC;;2079818818;;Monica Castro;;INHABILITAR
TI;;2025517828;;Mauricio Ortiz;;INHABILITAR
TI;;2072871018;;Silvia Salazar;;EMBARGAR
NUIP;;2084054052;;Roberto Vega;;INHABILITAR
RC;;2098254824;;Teresa Giraldo;;EMBARGAR
RC;;2042183578;;Violeta Arango;;EMBARGAR
CE;;2040281964;;Hector Cardenas;;INHABILITAR
NUIP;;2008827789;;Carlos Valencia;;INHABILITAR
NUIP;;2071447888;;Rodrigo Salazar;;INHABILITAR
CE;;2081137848;;Andres Ortiz;;EMBARGAR
TI;;2020191292;;Alfredo Ortiz;;EMBARGAR
CC;;2031023015;;Paula Velasquez;;INHABILITAR
CE;;2032159395;;Patricia Arango;;EMBARGAR
