tipo_documento;;documento;;nombre_completo;;caracterizacion
CC;;2053381125;;Cristian Quiroz;;INHABILITAR
TI;;2071916332;;Carlos Rios;;EMBARGAR
RC;;2000762625;;Paula Castaño;;INHABILITAR
CC;;2087888962;;Luisa Bonilla;;INHABILITAR
RC;;2045473745;;Juan Ruiz;;EMBARGAR
NUIP;;2024055584;;Jorge Duarte;;INHABILITAR
NUIP;;2016972454;;Monica Sanchez;;INHABILITAR
RC;;2052716603;;Marcela Rodriguez;;EMBARGAR
CE;;2001848668;;Ana Sanchez;;EMBARGAR
TI;;2062044477;;Monica Torres;;INHABILITAR
TI;;2057727219;;Beatriz Jaramillo;;EMBARGAR
RC;;2080383875;;Samuel Cano;;INHABILITAR
RC;;2064234794;;Alicia Vargas;;EMBARGAR
TI;;2028110218;;Beatriz Velasquez;;INHABILITAR
CE;;2092169664;;Gabriela Duarte;;INHABILITAR
TI;;2067257392;;Esteban Martinez;;INHABILITAR
RC;;2070147273;;Sebastian Salazar;;EMBARGAR
CE;;2018169159;;Pedro Montoya;;EMBARGAR
CE;;2052737250;;Mariana Ramirez;;EMBARGAR
CE;;2092460392;;Sandra Moreno;;INHABILITAR
NUIP;;2042852048;;Mauricio Rodriguez;;EMBARGAR
TI;;2066107050;;Jose Montoya;;INHABILITAR
CC;;2030389729;;Esteban Castaño;;EMBARGAR
CC;;2018026557;;Lorena Giraldo;;INHABILITAR
NUIP;;2066644499;;Luis Munoz;;EMBARGAR
TI;;2080972964;;Paola Ortiz;;EMBARGAR
CC;;2042494652;;Gloria Aguilar;;EMBARGAR
TI;;2011350017;;Rosa Gallego;;EMBARGAR
TI;;2031106860;;Patricia Gallego;;INHABILITAR
CC;;2039703991;;Alicia Lara;;INHABILITAR
RC;;2064842456;;Sandra Rivera;;EMBARGAR
CC;;2077945407;;Lorena Aguilar;;INHABILITAR
NUIP;;2055131564;;Marta Jaramillo;;EMBARGAR
RC;;2053386957;;Oscar Gallego;;EMBARGAR
NUIP;;2088973770;;Tatiana Castillo;;EMBARGAR
CC;;2017894977;;Ivan Salazar;;INHABILITAR
TI;;2062766789;;Veronica Torres;;EMBARGAR
CC;;2091634778;;Oscar Castro;;INHABILITAR
RC;;2049058673;;Rodrigo Robledo;;INHABILITAR
RC;;2050272486;;Camila Cardenas;;INHABILITAR
CE;;2050734097;;Gustavo Ortiz;;EMBARGAR
NUIP;;2098331903;;Marta Gutierrez;;INHABILITAR
NUIP;;2069763962;;Beatriz Quiroz;;INHABILITAR
CE;;2079719173;;Claudia Castro;;EMBARGAR
CC;;2067775819;;Silvia Duarte;;EMBARGAR
TI;;2049671358;;Roberto Gutierrez;;EMBARGAR
CC;;2084333249;;Diego Molina;;EMBARGAR
RC;;2059337419;;Felipe Fernandez;;EMBARGAR
CE;;2005908551;;Nathalia Garcia;;EMBARGAR
CC;;2098679154;;Liliana Zapata;;EMBARGAR
