tipo_documento;;documento;;nombre_completo;;caracterizacion
CE;;2091222213;;Eduardo Ramirez;;INHABILITAR
RC;;2057071319;;Violeta Ortiz;;INHABILITAR
TI;;2087329799;;Gloria Gutierrez;;EMBARGAR
CC;;2037654940;;Julia Montoya;;EMBARGAR
RC;;2088097405;;Hector Rojas;;EMBARGAR
CE;;2017107274;;Teresa Garcia;;EMBARGAR
TI;;2099693611;;Violeta Murillo;;EMBARGAR
NUIP;;2008373997;;Ricardo Arango;;INHABILITAR
CC;;2030199310;;Ricardo Rivera;;INHABILITAR
TI;;2055131247;;Luis Mejia;;EMBARGAR
CE;;2012471866;;Mariana Giraldo;;EMBARGAR
NUIP;;2081547002;;Alicia Montoya;;INHABILITAR
RC;;2096097921;;Juan Castro;;EMBARGAR
NUIP;;2088869571;;Mariana Acosta;;INHABILITAR
TI;;2041001612;;Teresa Garcia;;INHABILITAR
TI;;2011659528;;Alfredo Montoya;;EMBARGAR
RC;;2066880493;;Santiago Herrera;;EMBARGAR
NUIP;;2067768050;;Carmen Ramirez;;EMBARGAR
NUIP;;2094712889;;Lorena Molina;;INHABILITAR
RC;;2064459988;;Santiago Sanchez;;EMBARGAR
TI;;2026452282;;Mauricio Munoz;;EMBARGAR
TI;;2023187131;;Alfredo Franco;;INHABILITAR
RC;;2052207519;;Teresa Montoya;;INHABILITAR
CE;;2072774302;;Carlos Arango;;INHABILITAR
CE;;2014463386;;Patricia Castillo;;EMBARGAR
NUIP;;2019615574;;Patricia Vega;;INHABILITAR
CC;;2013764276;;Marcela Hernandez;;EMBARGAR
NUIP;;2011325370;;Samuel Cano;;EMBARGAR
RC;;2047825236;;Claudia Robledo;;INHABILITAR
TI;;2073746256;;Jose Acosta;;EMBARGAR
NUIP;;2083510555;;Paola Murillo;;EMBARGAR
CE;;2031323282;;Paula Molina;;EMBARGAR
CC;;2039200336;;Roberto Jimenez;;EMBARGAR
NUIP;;2019840408;;Rafael Hernandez;;EMBARGAR
RC;;2028625713;;Pedro Mejia;;INHABILITAR
CC;;2051673641;;Fernando Vargas;;INHABILITAR
RC;;2094075127;;Julia Herrera;;EMBARGAR
TI;;2024484297;;Manuel Murillo;;INHABILITAR
RC;;2014477947;;Juan Lopez;;EMBARGAR
TI;;2091592820;;Angela Ospina;;INHABILITAR
CC;;2051638229;;Miguel Ramirez;;INHABILITAR
TI;;2077233369;;Violeta Castro;;INHABILITAR
NUIP;;2033140109;;Roberto Rivera;;EMBARGAR
NUIP;;2014640100;;Fernando Mejia;;EMBARGAR
TI;;2058126041;;Adriana Gutierrez;;EMBARGAR
CC;;2042644556;;Miguel Zapata;;EMBARGAR
CC;;2012911477;;Teresa Giraldo;;INHABILITAR
TI;;2028829645;;Luis Acosta;;INHABILITAR
CE;;2085811225;;Marta Jimenez;;INHABILITAR
CE;;2086543080;;Raquel Murillo;;EMBARGAR
NUIP;;2020772029;;Camila Zapata;;EMBARGAR
CC;;2015297467;;Esteban Hernandez;;INHABILITAR
TI;;2046194516;;Luis Herrera;;EMBARGAR
CC;;2096663703;;Pedro Paredes;;EMBARGAR
RC;;2026912439;;Hector Giraldo;;EMBARGAR
RC;;2007177809;;Manuel Murillo;;EMBARGAR
CE;;2029475225;;Luis Ruiz;;INHABILITAR
NUIP;;2006676612;;Liliana Murillo;;EMBARGAR
RC;;2003930345;;Marta Diaz;;INHABILITAR
